dob,firstName,height,id,lastName,nickname,positionGroupType
1997-01-06,Michel,183.0,8416,Aebischer,Michel Aebischer,M
1995-04-03,Adrien,188.0,8054,Rabiot,Adrien Rabiot,M
2000-02-29,Jesper,182.0,4737,Lindström,Jesper Lindström,F
1985-07-13,Guillermo,183.0,3343,Ochoa,Guillermo Ochoa,GK
1996-02-15,Nemanja,185.0,3989,Radonjic,Nemanja Radonjic,F
1998-03-17,Uros,193.0,1827,Racic,Uros Racic,M
1992-11-01,Filip,184.0,4734,Kostic,Filip Kostic,M
1998-03-16,Martin,181.0,12640,Hongla,Martin Hongla,M
1997-01-03,Fode,182.0,8584,Ballo-Toure,Fode Ballo-Toure,D
1997-10-06,Theo,184.0,8583,Hernandez,Theo Hernandez,D
1995-06-19,Dylan,186.0,4142,Bronn,Dylan Bronn,D
1990-09-15,Darko,181.0,12643,Lazović,Darko Lazović,M
1997-02-20,Vanja,202.0,12653,Milinković-Savić,Vanja Milinković-Savić,GK
1996-11-28,Abdelhamid,186.0,12777,Sabiri,Abdelhamid Sabiri,M
1997-10-04,Nikola,178.0,6019,Vlasic,Nikola Vlasic,M
1988-02-15,Rui,190.0,227,Patrício,Rui Patrício,GK
2000-09-14,Ethan,183.0,1931,Ampadu,Ethan Ampadu,D
1989-03-26,Simon,191.0,8578,Kjaer,Simon Kjaer,D
1998-01-24,Martin,193.0,12604,Erlic,Martin Erlic,D
1999-03-22,Oliver,190.0,5962,Christensen,Oliver Christensen,GK
1998-01-22,Walid,187.0,13869,Cheddira,Walid Cheddira,F
1998-10-22,Johan,185.0,3526,Vásquez,Johan Vásquez,D
1998-02-28,Teun,183.0,8326,Koopmeiners,Teun Koopmeiners,M
1993-02-21,Davy,179.0,8033,Klaassen,Davy Klaassen,M
1995-11-04,Gael,185.0,8741,Ondoua,Gael Ondoua,M
1998-09-10,Ao,180.0,8927,Tanaka,Ao Tanaka,M
1999-03-22,Oliver,190.0,5962,Christensen,Oliver Christensen,GK
1999-09-30,Shuto,185.0,13828,Machino,Shuto Machino,F
1993-03-07,Jackson,189.0,8854,Irvine,Jackson Irvine,M
1998-07-18,Gideon,178.0,4265,Mensah,Gideon Mensah,D
1997-11-07,Elisha,182.0,14038,Owusu,Elisha Owusu,M
1993-12-20,Ali,183.0,9598,Abdi,Ali Abdi,D
1992-07-08,Francisco,180.0,649,Calvo,Francisco Calvo,D
1990-02-25,Ehsan,178.0,13971,Hajsafi,Ehsan Hajsafi,D
1996-02-14,Lucas,184.0,4607,Hernández,Lucas Hernández,D
1997-12-16,Bassam,175.0,13948,Al-Rawi,Bassam Al-Rawi,D
2002-06-19,Nuno,183.0,6038,Mendes,Nuno Mendes,D
1989-01-12,Axel,186.0,4674,Witsel,Axel Witsel,M
1996-10-01,Saeid,190.0,13980,Ezatolahi,Saeid Ezatolahi,M
1993-05-13,Romelu,191.0,5139,Lukaku,Romelu Lukaku,F
1999-11-22,Matt,175.0,7138,Smith,Matt Smith,M
1998-08-21,Alan,175.0,7571,Franco,Alan Franco,M
2001-02-19,Kang-in,173.0,1830,Lee,Kang-in Lee,M
2000-08-04,Jackson,192.0,9837,Porozo,Jackson Porozo,D
2004-06-15,Jewison,173.0,13563,Bennette,Jewison Bennette,LW
1990-03-14,Joe,170.0,6935,Allen,Joe Allen,M
2000-11-03,Sergiño,171.0,8343,Dest,Sergiño Dest,D
2000-02-29,Jesper,182.0,4737,Lindström,Jesper Lindström,F
1999-06-11,Kai,193.0,1937,Havertz,Kai Havertz,M
1986-09-28,Andres,167.0,1880,Guardado,Andres Guardado,M
1994-12-21,Daniel,186.0,213,Amartey,Daniel Amartey,D
1996-01-26,Hee-chan,177.0,4915,Hwang,Hee-chan Hwang,F
1997-08-15,Olivier,178.0,1058,Mbaizo,Olivier Mbaizo,D
2002-03-09,Alvaro,180.0,13795,Zamora,Alvaro Zamora,M
2000-04-13,Facundo,177.0,7469,Torres,Facundo Torres,F
1996-12-21,Stephen,177.0,8551,Eustaquio,Stephen Eustaquio,M
1990-09-30,Seun-gyu,187.0,13907,Kim,Seun-gyu Kim,GK
2000-02-16,Lois,177.0,9806,Openda,Lois Openda,F
1992-12-15,Alex,181.0,2071,Telles,Alex Telles,D
1995-06-19,Dylan,186.0,4142,Bronn,Dylan Bronn,D
1993-09-29,Milad,178.0,13975,Mohammadi,Milad Mohammadi,D
1997-07-11,Rasmus,187.0,8099,Kristensen,Rasmus Kristensen,D
1990-12-26,Aaron,178.0,8062,Ramsey,Aaron Ramsey,M
1999-01-18,Djorkaeff,172.0,13939,Reasco,Djorkaeff Reasco,CF
1997-10-06,Kasper,187.0,4053,Dolberg,Kasper Dolberg,F
1998-11-02,Riley,178.0,6967,McGree,Riley McGree,M
2000-02-24,Antony,172.0,8039,Matheus dos Santos,Antony,F
1991-09-03,Thomas,182.0,4673,Delaney,Thomas Delaney,M
1992-04-30,Marc-Andre ,187.0,1505,ter Stegen,Marc-Andre ter Stegen,GK
1997-01-06,Michel,183.0,8416,Aebischer,Michel Aebischer,M
1990-02-19,Saad,188.0,13941,Al-Sheeb,Saad Al-Sheeb,GK
1991-06-05,Martin,177.0,1536,Braithwaite,Martin Braithwaite,F
1994-02-28,Arkadiusz,186.0,3994,Milik,Arkadiusz Milik,F
1996-09-21,Thilo,186.0,3849,Kehrer,Thilo Kehrer,D
1992-07-16,Hattan,170.0,14002,Bahebri,Hattan Bahebri,F
1995-02-09,Otavio,172.0,8555,da Silva,Otavio,M
1997-08-27,Lucas,180.0,3930,Paquetá,Lucas Paquetá,F
2000-05-30,Ben,186.0,7399,Cabango,Ben Cabango,D
2001-08-16,Amadou,195.0,4498,Onana,Amadou Onana,M
1995-01-16,Sam,176.0,12315,Adekugbe,Sam Adekugbe,D
1997-10-12,Nikola,195.0,12576,Milenkovic,Nikola Milenkovic,D
1990-10-07,Sebastian,196.0,8071,Coates,Sebastian Coates,D
1995-05-05,Moustapha,185.0,9700,Name,Moustapha Name,M
1995-03-05,Mouez,186.0,14014,Hassen,Mouez Hassen,GK
2002-10-20,Yeremi,172.0,8014,Pino,Yeremi Pino,F
1994-09-22,Mohamed,192.0,14003,Kanno,Mohamed Kanno,M
1989-07-05,Dejan,188.0,40,Lovren,Dejan Lovren,D
1993-12-20,Mohammed,194.0,13963,Muntari,Mohammed Muntari,F
2001-05-23,Brennan,179.0,7008,Johnson,Brennan Johnson,M
1994-11-10,Takuma,173.0,2099,Asano,Takuma Asano,F
1991-10-10,Xherdan,169.0,57,Shaqiri,Xherdan Shaqiri,M
1996-11-15,Min-Jae,190.0,12502,Kim,Min Jae Kim,D
1988-11-27,Johan,183.0,13784,Venegas,Johan Venegas,F
1999-02-08,Tajon,183.0,963,Buchanan,Tajon Buchanan,F
1989-07-24,Tae-hwan,180.0,13913,Kim,Tae-hwan Kim,D
1992-07-17,Adam,185.0,6930,Davies,Adam Davies,GK
1998-06-26,Abolfazl,177.0,13972,Jalali,Abolfazl Jalali,D
1997-03-22,Harry,173.0,308,Wilson,Harry Wilson,F
1997-01-03,Carlos,171.0,3309,Rodríguez,Carlos Rodríguez,CM
1994-05-20,Piotr,180.0,12514,Zielinski,Piotr Zielinski,M
1996-11-23,James,175.0,220,Maddison,James Maddison,M
1993-03-05,Harry,194.0,118,Maguire,Harry Maguire,D
1997-10-20,Daizen,173.0,13802,Maeda,Daizen Maeda,F
1990-10-24,Ilkay,180.0,20,Gündogan,Ilkay Gündogan,M
1996-03-10,Ali,175.0,13981,Gholizadeh,Ali Gholizadeh,F
1992-02-22,Haris,189.0,8011,Seferovic,Haris Seferovic,F
1986-11-05,Kasper,189.0,200,Schmeichel,Kasper Schmeichel,GK
1985-03-27,Danny,187.0,13827,Vukovic,Danny Vukovic,GK
2000-06-04,Alidu,173.0,4404,Seidu,Alidu Seidu,D
1990-04-19,Hector,180.0,1384,Herrera,Hector Herrera,M
1991-01-26,Alex,181.0,8050,Sandro,Alex Sandro,D
1993-01-19,Ali,175.0,13955,Asad,Ali Asad,M
1995-07-14,Serge,176.0,4623,Gnabry,Serge Gnabry,F
1992-08-13,Collins,165.0,13872,Fai,Collins Fai,D
2001-06-26,Daniel,165.0,14039,Afriyie,Daniel Afriyie,F
1995-02-27,Sergej,191.0,12561,Milinković-Savić,Sergej Milinković-Savić,M
1992-02-14,Christian,182.0,7443,Eriksen,Christian Eriksen,M
1987-02-14,Edinson,184.0,2077,Cavani,Edinson Cavani,CF
1996-01-15,Luis,178.0,3455,Chávez,Luis Chávez,M
1997-08-07,Matthew,185.0,1896,Cash,Matty Cash,D
1993-07-09,DeAndre,173.0,328,Yedlin,DeAndre Yedlin,D
1992-05-25,Yasser,170.0,13990,Al-Shahrani,Yasser Al-Shahrani,D
1998-04-02,Philipp,190.0,8089,Kohn,Philipp Kohn,GK
1991-06-20,Kalidou,186.0,9993,Koulibaly,Kalidou Koulibaly,D
2000-05-24,Noah,185.0,8113,Okafor,Noah Okafor,F
2002-05-27,Jeremy,173.0,4021,Doku,Jeremy Doku,F
1992-06-03,Mario,176.0,9918,Götze,Mario Götze,M
1995-07-19,Manuel,188.0,4661,Akanji,Manuel Akanji,D
2001-01-09,Eric,182.0,12,García,Eric García,D
1997-12-05,Tarek,179.0,13949,Salman,Tarek Salman,D
1993-02-11,Seifeddine,180.0,14026,Jaziri,Seifeddine Jaziri,F
1996-08-21,Sofyan,185.0,12586,Amrabat,Sofyan Amrabat,M
1991-06-28,Kevin,181.0,22,De Bruyne,Kevin De Bruyne,M
1997-09-25,Szymon,185.0,12589,Zurkowski,Szymon Zurkowski,M
1998-01-22,Justin,188.0,11099,Bijlow,Justin Bijlow,GK
1995-04-15,Leander,188.0,241,Dendoncker,Leander Dendoncker,M
1996-12-13,Aissa,181.0,14022,Laidouni,Aissa Laidouni,M
1994-11-12,Samuel,171.0,898,Piette,Samuel Piette,M
1991-08-19,Salem,171.0,13998,Al-Dawsari,Salem Al-Dawsari,F
1999-09-18,Mohammed,183.0,13958,Waad,Mohammed Waad,M
1998-12-29,Mark,182.0,7714,Harris,Mark Harris,F
1990-10-28,Youssef,179.0,14025,Msakni,Youssef Msakni,F
1997-06-23,Nouhou,178.0,1168,Tolo,Nouhou Tolo,D
1983-05-06,Dani,172.0,9330,Alves,Dani Alves,RB
1986-03-27,Manuel,193.0,4602,Neuer,Manuel Neuer,GK
1995-07-26,Pierre,180.0,13873,Kunde,Pierre Kunde,M
1994-03-16,Pathe,186.0,13032,Ciss,Pathe Ciss,M
1990-12-11,Hasan,174.0,13960,Al-Haydos,Hasan Al-Haydos,F
1995-10-18,Christian,173.0,13876,Bassogog,Christian Bassogog,F
1995-06-05,Luis,184.0,2104,Romo,Luis Romo,DM
1998-06-07,Cammy,169.0,13826,Devlin,Cammy Devlin,M
1988-08-24,Maya,189.0,2088,Yoshida,Maya Yoshida,D
1994-06-01,Giorgian,174.0,13930,De Arrascaeta,Giorgian De Arrascaeta,M
2001-05-24,Strahinja,194.0,3880,Pavlovic,Strahinja Pavlovic,D
2000-11-17,Dylan,180.0,13847,Levitt,Dylan Levitt,M
1994-03-07,Jordan,185.0,169,Pickford,Jordan Pickford,GK
1992-08-28,Ui-jo,185.0,4280,Hwang,Ui-jo Hwang,F
1995-01-09,Dominik,188.0,13854,Livakovic,Dominik Livakovic,GK
1995-02-18,Nader,197.0,14018,Ghandri,Nader Ghandri,D
1984-09-14,Aymen,182.0,14016,Balbouli,Aymen Balbouli,GK
1997-05-09,Dayne,191.0,861,St Clair,Dayne St Clair,GK
1995-06-06,Juan Pablo,192.0,13779,Vargas,Juan Pablo Vargas,LCB
1998-10-22,Johan,185.0,3526,Vásquez,Johan Vásquez,D
1999-02-09,Hassan,182.0,13996,Tambakti,Hassan Tambakti,D
1989-04-29,Domagoj,184.0,9106,Vida,Domagoj Vida,D
1992-08-08,Kieffer,196.0,7966,Moore,Kieffer Moore,F
1992-07-27,Naim,173.0,14027,Sliti,Naim Sliti,F
1994-09-15,Ricardo,173.0,11488,Horta,Ricardo Horta,F
1993-12-22,Miki,178.0,13796,Yamane,Miki Yamane,D
1993-10-02,Michy,185.0,112,Batshuayi,Michy Batshuayi,F
1996-01-24,Joel,188.0,888,Waterman,Joel Waterman,D
1994-07-02,Abdul Rahman,179.0,5085,Baba,Abdul Rahman Baba,D
1993-02-09,Wataru,178.0,4928,Endo,Wataru Endo,M
1992-10-23,Alvaro,189.0,1394,Morata,Alvaro Morata,F
1987-01-11,Steven,195.0,11790,Vitoria,Steven Vitoria,D
1995-11-04,Gael,185.0,8741,Ondoua,Gael Ondoua,M
1992-06-30,Hossein,187.0,13969,Hosseini,Hossein Hosseini,GK
1996-09-20,In-beom,177.0,1257,Hwang,In-beom Hwang,M
1998-09-21,Douglas,180.0,13793,Lopez,Douglas Lopez,M
1992-08-07,Wout,197.0,5009,Weghorst,Wout Weghorst,F
1990-03-09,Bilel,185.0,14020,Ifa,Bilel Ifa,D
1987-07-03,Rodolfo,183.0,3420,Cota,Rodolfo Cota,GK
1997-10-08,Ben,186.0,1916,White,Ben White,D
1996-10-22,Assim,168.0,13956,Madibo,Assim Madibo,M
2001-03-25,Haitham,173.0,14012,Asiri,Haitham Asiri,F
1998-09-10,Ao,180.0,8927,Tanaka,Ao Tanaka,M
1998-03-16,Martin,181.0,12640,Hongla,Martin Hongla,M
1995-09-26,Milos,188.0,9947,Veljkovic,Milos Veljkovic,D
1998-05-23,Luca,177.0,13008,De La Torre,Luca De La Torre,CM
2001-04-26,Thiago,171.0,7757,Almada,Thiago Almada,M
1995-09-14,Pape Abou,198.0,13901,Cissé,Pape Abou Cissé,D
2000-02-13,Vitor,172.0,1907,Machado Ferrira,Vitinha,M
1997-03-13,Rúben,180.0,240,Neves,Rúben Neves,M
1989-03-26,Simon,191.0,8578,Kjaer,Simon Kjaer,D
1991-05-05,Raúl,188.0,252,Jiménez,Raúl Jiménez,F
1989-06-03,Óscar,186.0,1593,Duarte,Óscar Duarte,D
1990-10-28,Abdulaziz,183.0,13954,Hatem,Abdulaziz Hatem,M
1997-03-17,Seung-ho,182.0,13919,Paik,Seung-ho Paik,M
1989-01-13,Andrew,194.0,13818,Redmayne,Andrew Redmayne,GK
1994-02-28,Ghaylen,179.0,14021,Chaaleli,Ghaylen Chaaleli,M
1992-08-03,Abdullah,177.0,14001,Otayf,Abdullah Otayf,M
2000-02-29,Ferran,182.0,1950,Torres Garcia,Ferran Torres,F
1986-09-12,Yuto,170.0,13798,Nagatomo,Yuto Nagatomo,D
1990-04-03,Karim,186.0,13984,Ansarifard,Karim Ansarifard,F
1998-06-16,Ritsu,172.0,9981,Doan,Ritsu Doan,F
1998-04-03,Wout,187.0,4112,Faes,Wout Faes,D
1999-09-20,Woo-yeong,179.0,4795,Jeong,Woo-yeong Jeong,F
1991-09-09,Danilo,188.0,3857,Pereira,Danilo Pereira,M
1999-05-07,Cody,193.0,11094,Gakpo,Cody Gakpo,F
2000-08-02,Mohammed,177.0,8031,Kudus,Mohammed Kudus,M
1987-01-24,Luis,182.0,1535,Suarez,Luis Suarez,F
1996-11-18,Akram,177.0,13961,Afif,Akram Afif,F
1994-09-08,Bruno,179.0,133,Fernandes,Bruno Fernandes,M
1992-01-30,Filip,181.0,12776,Djuricic,Filip Djuricic,M
1996-01-01,Mathias,180.0,5063,Jensen,Mathias Jensen,M
1998-10-05,Exequiel,177.0,4590,Palacios,Exequiel Palacios,M
1993-09-05,Alfred,196.0,3998,Gomis,Alfred Gomis,GK
2000-02-15,Michal,172.0,13851,Skoras,Michal Skoras,F
1989-03-02,Toby,187.0,66,Alderweireld,Toby Alderweireld,D
2000-12-03,Souaibou,180.0,13877,Marou,Souaibou Marou,F
1998-07-22,Federico,182.0,1684,Valverde,Federico Valverde,M
1997-11-05,Chris,190.0,286,Mepham,Chris Mepham,D
1990-09-16,Karim,187.0,13953,Boudiaf,Karim Boudiaf,M
2000-01-29,Anthony,180.0,13782,Contreras,Anthony Contreras,F
2000-04-19,Azzedine,182.0,4324,Ounahi,Azzedine Ounahi,M
1997-12-23,Luka,182.0,1702,Jovic,Luka Jovic,F
1992-05-12,Jun-ho,178.0,13920,Son,Jun-ho Son,M
1996-07-11,Andrija,169.0,13906,Zivkovic,Andrija Zivkovic,F
1996-03-08,Daniel-Kofi,179.0,9980,Kyereh,Daniel-Kofi Kyereh,M
1992-04-19,Morteza,185.0,13977,Pouraliganji,Morteza Pouraliganji,D
1996-04-10,Salem,183.0,13957,Al-Hajri,Salem Al-Hajri,M
1989-05-31,Daniel,178.0,1823,Wass,Daniel Wass,D
1993-02-27,Alphonse,195.0,1965,Areola,Alphonse Areola,GK
1995-11-06,André,185.0,4912,Silva,André Silva,F
2001-01-22,Strahinja,188.0,13905,Erakovic,Strahinja Erakovic,D
1999-08-12,Matthijs,189.0,8045,De Ligt,Matthijs De Ligt,D
1995-06-09,Ethan,195.0,7015,Horvath,Ethan Horvath,GK
1998-09-18,Christian,177.0,107,Pulisic,Christian Pulisic,F
1992-07-28,Bailey,184.0,9290,Wright,Bailey Wright,D
1998-06-04,Robert,182.0,4557,Gumny,Robert Gumny,D
1992-12-15,Famara,189.0,12154,Diedhiou,Famara Diedhiou,F
1994-09-16,Bruno,193.0,13861,Petkovic,Bruno Petkovic,F
1986-12-15,Keylor,185.0,3841,Navas,Keylor Navas,GK
1992-08-24,Hans,195.0,9091,Vanaken,Hans Vanaken,M
1989-03-21,Jordi,170.0,1513,Alba,Jordi Alba,D
1989-01-08,Fabian,183.0,13880,Frei,Fabian Frei,M
1991-03-29,Marten,185.0,8327,De Roon,Marten De Roon,M
1992-04-07,William,187.0,1876,Carvalho,William Carvalho,M
1995-05-10,Ellyes,185.0,4758,Skhiri,Ellyes Skhiri,M
1995-02-06,Leon,189.0,4618,Goretzka,Leon Goretzka,M
1990-05-28,Kyle,183.0,16,Walker,Kyle Walker,D
1998-02-24,Khalid Muneer,174.0,13965,Mazeed,Khalid Muneer Mazeed,F
1989-07-21,Chris,180.0,11018,Gunter,Chris Gunter,D
1988-02-15,Papu,167.0,8420,Gómez,Papu Gómez,M
1997-01-28,Aymen,188.0,14013,Dahmen,Aymen Dahmen,GK
1992-07-14,Jonas,176.0,4713,Hofmann,Jonas Hofmann,F
1999-09-19,Diogo,186.0,8538,Costa,Diogo Costa,GK
1991-11-16,Nemanja,187.0,1799,Gudelj,Nemanja Gudelj,M
1999-08-25,Homam,186.0,13951,Ahmed,Homam Ahmed,D
1992-04-19,Nick,198.0,485,Pope,Nick Pope,GK
1994-04-28,Milos,187.0,7478,Degenek,Milos Degenek,D
2002-06-18,Moussa,181.0,14046,N'Diaye,Moussa N'Diaye,LB
1992-04-15,Remo,180.0,8328,Freuler,Remo Freuler,M
1991-04-05,Yassine,192.0,1785,Bounou,Bono,GK
1999-12-01,Nico,191.0,4779,Schlotterbeck,Nico Schlotterbeck,D
1995-01-26,Nemanja,184.0,1550,Maksimovic,Nemanja Maksimovic,M
1994-08-09,Alexander,182.0,4231,Djiku,Alexander Djiku,D
1996-05-24,Yousef,186.0,13943,Hassan,Yousef Hassan,GK
1999-09-12,Min-kyu,181.0,13921,Song,Min-kyu Song,F
1998-09-30,Jerome,175.0,13878,Mbekeli,Jerome Mbekeli,F
1991-02-08,Wahbi,176.0,4105,Khazri,Wahbi Khazri,F
1997-03-20,Thomas,178.0,13816,Deng,Thomas Deng,D
2000-05-10,Nawaf,186.0,13989,Al-Aqidi,Nawaf Al-Aqidi,GK
1995-07-01,Krzysztof,183.0,4851,Piatek,Krzysztof Piatek,F
1990-04-05,Ismaeel,168.0,13947,Mohammed,Ismaeel Mohammed,F
1989-05-31,Sean,190.0,968,Johnson,Sean Johnson,GK
1988-01-17,Héctor,186.0,3301,Moreno,Héctor Moreno,LCB
1987-10-23,Milan,196.0,14031,Borjan,Milan Borjan,GK
1996-02-11,Lucas,166.0,156,Torreira,Lucas Torreira,M
1988-05-27,Denis,178.0,1975,Odoi,Denis Odoi,D
1993-09-06,Saman,175.0,5070,Ghoddos,Saman Ghoddos,F
2002-09-14,Pape,184.0,4152,Sarr,Pape Sarr,M
1991-12-19,Steven,182.0,8034,Berghuis,Steven Berghuis,M
1990-06-17,Jordan,187.0,47,Henderson,Jordan Henderson,M
2002-09-08,Luka,185.0,8107,Sucic,Luka Sucic,M
1997-12-10,Jorge,175.0,3352,Sánchez,Jorge Sánchez,D
1992-06-13,Jin-su,177.0,13912,Kim,Jin-su Kim,D
1994-09-28,Xavier,184.0,1166,Arreaga,Xavier Arreaga,D
1998-02-14,Meshaal,180.0,13942,Barsham,Meshaal Barsham,GK
1997-02-20,Vanja,202.0,12653,Milinković-Savić,Vanja Milinković-Savić,GK
1992-03-18,Ferjani,185.0,14024,Sassi,Ferjani Sassi,M
1992-06-12,Jonathan,175.0,1228,Osorio,Jonathan Osorio,M
1986-08-19,Sebastian,181.0,13925,Sosa,Sebastian Sosa,GK
1993-04-28,Riad,185.0,14008,Sharahili,Riad Sharahili,M
1996-04-12,Jan,189.0,385,Bednarek,Jan Bednarek,D
1994-02-11,Ali,185.0,12235,Karimi,Ali Karimi,M
1993-04-24,Ben,181.0,71,Davies,Ben Davies,D
1989-08-01,Salman,180.0,13999,Al-Faraj,Salman Al-Faraj,M
1997-05-16,Kamal,183.0,1025,Miller,Kamal Miller,D
1999-08-07,Bryan,171.0,5074,Mbeumo,Bryan Mbeumo,F
1997-06-25,Rodrigo,187.0,7584,Bentancur,Rodrigo Bentancur,M
1994-09-16,Aleksandar,189.0,1991,Mitrovic,Aleksandar Mitrovic,F
1995-04-06,Payam,194.0,11633,Niazmand,Payam Niazmand,GK
2000-12-10,Jeremie,171.0,4586,Frimpong,Jeremie Frimpong,D
1999-06-13,Nathaniel,181.0,13811,Atkinson,Nathaniel Atkinson,D
1996-08-12,Sang-ho,173.0,13918,Na,Sang-ho Na,F
1996-04-05,Ahmed Reda,192.0,13863,Tagnaouti,Ahmed Reda Tagnaouti,GK
1999-03-30,Carlos,175.0,13786,Martinez,Carlos Martinez,D
1984-09-22,Thiago,181.0,1926,Silva,Thiago Silva,D
2001-12-20,Facundo,174.0,2075,Pellistri,Facundo Pellistri,F
2000-03-04,Kevin,190.0,13940,Rodriguez,Kevin Rodriguez,F
1988-02-15,Rui,190.0,227,Patrício,Rui Patrício,GK
1992-09-14,Karl Toko,182.0,3934,Ekambi,Karl Toko Ekambi,F
2004-09-15,Garang,175.0,13825,Kuol,Garang Kuol,F
1998-06-24,Kye,185.0,13824,Rowles,Kye Rowles,D
2001-12-17,Abde,177.0,13021,Ezzalzouli,Abde Ezzalzouli,F
1991-07-15,Shogo,183.0,13797,Taniguchi,Shogo Taniguchi,D
2000-01-07,Antoine,185.0,7192,Semenyo,Antoine Semenyo,F
2000-02-15,Jakub,189.0,12820,Kiwior,Jakub Kiwior,M
1992-02-05,Neymar,175.0,3865,da Silva Santos Junior,Neymar,F
1996-12-30,Mamadou,188.0,8552,Loum,Mamadou Loum,M
1992-01-06,Taha Yassine,180.0,14029,Khenissi,Taha Yassine Khenissi,F
1997-02-24,César,195.0,3299,Montes,César Montes,D
1996-06-13,Kingsley,181.0,4622,Coman,Kingsley Coman,F
1993-09-04,Yannick,181.0,1387,Carrasco,Yannick Carrasco,F
1999-06-24,Darwin,187.0,8009,Nunez,Darwin Nunez,F
1988-11-20,Dusan,181.0,8037,Tadić,Dusan Tadić,F
1999-08-17,Tyrell,169.0,10703,Malacia,Tyrell Malacia,LB
1995-06-16,Damian,185.0,13852,Szymanski,Damian Szymanski,M
1997-01-03,Fode,182.0,8584,Ballo-Toure,Fode Ballo-Toure,D
1996-12-14,Raphael,176.0,2074,Dias Belloli,Raphinha,M
1990-02-18,Bryan,172.0,13371,Oviedo,Bryan Oviedo,LB
1998-01-22,Walid,187.0,13869,Cheddira,Walid Cheddira,F
1995-01-26,Jean-Charles,186.0,4174,Castelletto,Jean-Charles Castelletto,D
1995-01-20,Jose,185.0,1368,Gimenez,Jose Gimenez,D
2001-06-20,Nicolas,188.0,13055,Jackson,Nicolas Jackson,F
1994-02-13,Memphis,178.0,8342,Depay,Memphis Depay,F
1996-04-22,Srdjan,194.0,13151,Babic,Srdjan Babic,D
1994-07-09,Nicolas,181.0,8402,Ngamaleu,Nicolas Ngamaleu,F
1996-11-15,Selim,186.0,13866,Amallah,Selim Amallah,M
1994-06-29,Leandro,180.0,3856,Paredes,Leandro Paredes,M
1996-05-04,Abdou,187.0,3848,Diallo,Abdou Diallo,D
1992-07-18,Mehdi,185.0,8561,Taremi,Mehdi Taremi,F
2002-01-09,Piero,183.0,5195,Hincapie,Piero Hincapie,D
1997-03-04,Ali,176.0,14006,Al-Hassan,Ali Al-Hassan,M
1997-05-20,Joakim,185.0,8324,Maehle,Joakim Maehle,D
1987-11-04,Artur,189.0,13849,Jedrzejczyk,Artur Jedrzejczyk,D
1993-09-30,Badr,193.0,13865,Benoun,Badr Benoun,D
1998-04-22,David,180.0,4868,Raum,David Raum,D
1998-08-05,Rubén,179.0,4566,Vargas,Rubén Vargas,F
1995-08-01,Moon-hwan,173.0,2443,Kim,Moon-hwan Kim,D
1992-10-02,Alisson,193.0,32,Ramses Becker,Alisson,GK
1987-01-24,Wayne,198.0,462,Hennessey,Wayne Hennessey,GK
1983-11-08,Remko,187.0,8020,Pasveer,Remko Pasveer,GK
1997-02-14,Breel,187.0,4717,Embolo,Breel Embolo,F
1998-10-07,Trent,180.0,42,Alexander-Arnold,Trent Alexander-Arnold,D
1991-07-22,Ante,190.0,1665,Budimir,Ante Budimir,F
1993-03-09,Junya,176.0,2094,Ito,Junya Ito,M
1999-04-17,Mohammed,188.0,1910,Salisu,Mohammed Salisu,D
1993-09-26,Musab,176.0,13950,Khoder,Musab Khoder,D
1994-12-08,Raheem,170.0,25,Sterling,Raheem Sterling,F
1989-05-14,Shoja,180.0,13974,Khalilzadeh,Shoja Khalilzadeh,D
2003-04-12,Simon,186.0,3970,Ngapandouetnbu,Simon Ngapandouetnbu,GK
1991-02-21,Jens,182.0,12009,Stryger Larsen,Jens Stryger Larsen,D
1995-02-09,Mario,188.0,8330,Pasalic,Mario Pasalic,M
2001-04-11,Daniel,183.0,13778,Chacon,Daniel Chacon,M
1982-09-18,Alfredo,188.0,3523,Talavera,Alfredo Talavera,GK
1998-08-28,Ayase,182.0,13800,Ueda,Ayase Ueda,F
1997-01-11,Félix,187.0,3734,Torres,Félix Torres,RCB
1997-08-21,Uriel,174.0,2108,Antuna,Uriel Antuna,RW
1991-06-18,Yahya,187.0,13868,Jabrane,Yahya Jabrane,M
1992-02-03,Daniel,197.0,2086,Schmidt,Daniel Schmidt,GK
2002-05-01,Roan,184.0,13791,Wilson,Roan Wilson,M
2000-05-25,Arthur,185.0,9796,Theate,Arthur Theate,D
1992-01-22,Vincent,184.0,13875,Aboubakar,Vincent Aboubakar,F
1983-02-26,Képler,187.0,8564,Ferreira,Pepe,D
1996-04-13,Marko,191.0,1957,Grujic,Marko Grujic,M
1996-06-20,Majid,187.0,12222,Hosseini,Majid Hosseini,D
1990-08-06,Pedro,182.0,13946,Miguel,Pedro Miguel,D
2002-11-29,Yunus,178.0,13121,Musah,Yunus Musah,M
1995-09-15,Awer,178.0,13109,Mabil,Awer Mabil,F
1991-05-05,Lukasz,187.0,12729,Skorupski,Lukasz Skorupski,GK
2001-03-24,William,192.0,1895,Saliba,William Saliba,D
1998-01-24,Martin,193.0,12604,Erlic,Martin Erlic,D
1999-02-07,Jonas,190.0,7580,Wind,Jonas Wind,F
1995-01-16,Takumi,172.0,55,Minamino,Takumi Minamino,F
1997-02-21,James,191.0,2368,Pantemis,James Pantemis,GK
1995-09-03,Niklas,195.0,4608,Süle,Niklas Süle,D
1995-11-16,André Zambo,184.0,1977,Zambo,André Zambo Anguissa,M
